#	Fix	print				
28100	5476.693113	5.59E+11	0.0085991	0.873650627	0.923650627	0.923650627
28200	5476.94235	5.63E+11	0.008645	0.879091177	0.929091177	0.929091177
28300	5477.1867	5.66E+11	0.00869	0.884366373	0.934366373	0.934366373
28400	5477.1867	5.70E+11	0.00869	0.890082262	0.940082262	0.940082262
28500	5477.44734	5.73E+11	0.008738	0.895491382	0.945491382	0.945491382
28600	5477.44734	5.77E+11	0.008738	0.900655054	0.950655054	0.950655054
28700	5477.704722	5.80E+11	0.0087854	0.905787809	0.955787809	0.955787809
28800	5477.963733	5.83E+11	0.0088331	0.91086991	0.96086991	0.96086991
28900	5477.963733	5.87E+11	0.0088331	0.915927697	0.965927697	0.965927697
29000	5478.217857	5.90E+11	0.0088799	0.920875133	0.970875133	0.970875133
29100	5478.467094	5.93E+11	0.0089258	0.925512088	0.975512088	0.975512088
29200	5478.467094	5.95E+11	0.0089258	0.929854912	0.979854912	0.979854912
29300	5478.714702	5.98E+11	0.0089714	0.934136838	0.984136838	0.984136838
29400	5478.941133	6.01E+11	0.0090131	0.938275405	0.988275405	0.988275405
29500	5478.941133	6.03E+11	0.0090131	0.942200685	0.992200685	0.992200685
29600	5479.152903	6.06E+11	0.0090521	0.946072043	0.996072043	0.996072043
29700	5479.351641	6.08E+11	0.0090887	0.948834174	0.998834174	0.998834174
29800	5479.553637	6.08E+11	0.0091259	0.9493577	0.9993577	0.9993577
29900	5479.758891	6.09E+11	0.0091637	0.95023506	1.00023506	1.00023506
30000	5479.947855	6.09E+11	0.0091985	0.950957419	1.000957419	1.000957419
30100	5479.947855	6.09E+11	0.0091985	0.951189426	1.001189426	1.001189426
30200	5480.125416	6.09E+11	0.0092312	0.950880544	1.000880544	1.000880544
30300	5480.301348	6.09E+11	0.0092636	0.950248357	1.000248357	1.000248357
30400	5480.601084	6.08E+11	0.0093188	0.949910729	0.999910729	0.999910729
30500	5480.736291	6.08E+11	0.0093437	0.949780792	0.999780792	0.999780792
30600	5480.866611	6.09E+11	0.0093677	0.950257063	1.000257063	1.000257063
30700	5481.013221	6.09E+11	0.0093947	0.951009787	1.001009787	1.001009787
30800	5481.167976	6.10E+11	0.0094232	0.952034757	1.002034757	1.002034757
30900	5481.330876	6.11E+11	0.0094532	0.953389292	1.003389292	1.003389292
31000	5481.492147	6.12E+11	0.0094829	0.955107867	1.005107867	1.005107867
31100	5481.669708	6.13E+11	0.0095156	0.957192372	1.007192372	1.007192372
31200	5481.863559	6.15E+11	0.0095513	0.959777523	1.009777523	1.009777523
31300	5482.047636	6.17E+11	0.0095852	0.962867887	1.012867887	1.012867887
31400	5482.234971	6.19E+11	0.0096197	0.966271719	1.016271719	1.016271719
31500	5482.234971	6.21E+11	0.0096197	0.969702987	1.019702987	1.019702987
31600	5482.425564	6.23E+11	0.0096548	0.972805357	1.022805357	1.022805357
31700	5482.629189	6.25E+11	0.0096923	0.975633858	1.025633858	1.025633858
31800	5482.837701	6.26E+11	0.0097307	0.978226689	1.028226689	1.028226689
31900	5482.837701	6.28E+11	0.0097307	0.980779768	1.030779768	1.030779768
32000	5483.055987	6.30E+11	0.0097709	0.983215331	1.033215331	1.033215331
32100	5483.26287	6.31E+11	0.009809	0.985499587	1.035499587	1.035499587
32200	5483.443689	6.33E+11	0.0098423	0.987722183	1.037722183	1.037722183
32300	5483.606589	6.34E+11	0.0098723	0.989891771	1.039891771	1.039891771
32400	5483.769489	6.36E+11	0.0099023	0.993006498	1.043006498	1.043006498
32500	5483.950308	6.39E+11	0.0099356	0.998104961	1.048104961	1.048104961
32600	5484.145788	6.42E+11	0.0099716	1.002647978	1.052647978	1.052647978
32700	5484.3543	6.45E+11	0.01001	1.007422286	1.057422286	1.057422286
32800	5484.3543	6.49E+11	0.01001	1.012811788	1.062811788	1.062811788
32900	5484.54978	6.52E+11	0.010046	1.018508496	1.068508496	1.068508496
33000	5484.748518	6.56E+11	0.0100826	1.024090615	1.074090615	1.074090615
33100	5484.94074	6.60E+11	0.010118	1.029818277	1.079818277	1.079818277
33200	5485.121559	6.63E+11	0.0101513	1.035445697	1.085445697	1.085445697
33300	5485.29912	6.66E+11	0.010184	1.040720494	1.090720494	1.090720494
33400	5485.488084	6.70E+11	0.0102188	1.045540597	1.095540597	1.095540597
33500	5485.488084	6.73E+11	0.0102188	1.050379135	1.100379135	1.100379135
33600	5485.672161	6.76E+11	0.0102527	1.055386452	1.105386452	1.105386452
